CODREG;CODDEP;CODARR;CODCAN;COM;PMUN;PCAP;PTOT
27;71;03;09;Vendenesse-lès-Charolles;746;20;766
27;71;03;18;Vendenesse-sur-Arroux;569;12;581
27;71;02;16;Verdun-sur-le-Doubs;1060;8;1068
27;71;05;08;Vergisson;257;7;264
27;71;04;20;Vérissey;57;0;57
27;71;02;16;Verjux;516;14;530
27;71;05;08;Verosvres;447;26;473
27;71;02;29;Vers;233;0;233
27;71;03;25;Versaugues;192;5;197
27;71;05;19;Verzé;813;27;840
27;71;05;29;Le Villars;279;5;284
27;71;02;24;Villegaudin;219;4;223
27;71;02;16;Clux-Villeneuve;313;11;324
27;71;02;17;Villeneuve-en-Montagne;167;2;169
27;71;04;20;Vincelles;418;10;428
27;71;03;25;Vindecy;254;5;259
27;71;05;11;La Vineuse sur Fregande;650;18;668
27;71;05;08;Vinzelles;718;23;741
27;71;05;19;Viré;1189;28;1217
27;71;02;05;Virey-le-Grand;1366;71;1437
27;71;03;09;Viry;258;4;262
27;71;03;25;Vitry-en-Charollais;1099;38;1137
27;71;03;15;Vitry-sur-Loire;423;8;431
27;71;03;25;Volesvres;632;23;655
27;71;05;19;Fleurville;521;8;529
52;72;03;11;Aigné;1698;37;1735
52;72;02;09;Aillières-Beauvoir;205;3;208
52;72;03;16;Allonnes;11167;109;11276
52;72;01;07;Amné;585;3;588
52;72;02;20;Ancinnes;936;22;958
52;72;02;09;Arçonnay;1899;232;2131
52;72;02;19;Ardenay-sur-Mérize;497;11;508
52;72;03;15;Arnage;5503;123;5626
52;72;01;06;Arthezé;362;8;370
52;72;01;17;Asnières-sur-Vègre;400;11;411
52;72;02;20;Assé-le-Boisne;906;17;923
52;72;02;20;Assé-le-Riboul;490;10;500
52;72;01;08;Aubigné-Racan;2115;27;2142
52;72;02;09;Les Aulneaux;114;0;114
52;72;01;17;Auvers-le-Hamon;1478;35;1513
52;72;01;07;Auvers-sous-Montfaucon;237;3;240
52;72;02;09;Avesnes-en-Saosnois;87;1;88
52;72;01;07;Avessé;377;9;386
52;72;02;05;Avezé;705;17;722
52;72;01;17;Avoise;585;7;592
52;72;01;17;Le Bailleul;1221;27;1248
52;72;03;01;Ballon-Saint Mars;2253;30;2283
52;72;03;01;La Bazoge;3646;61;3707
52;72;01;06;Bazouges Cré sur Loir;1993;54;2047
52;72;02;01;Beaufay;1506;16;1522
52;72;01;03;Beaumont-sur-Dême;327;8;335
52;72;01;03;Beaumont-Pied-de-BÅ“uf;484;7;491
52;72;02;20;Beaumont-sur-Sarthe;1967;28;1995
52;72;02;05;Beillé;529;3;532
52;72;02;18;Berfay;333;10;343
52;72;02;20;Bérus;442;12;454
52;72;02;18;Bessé-sur-Braye;2117;45;2162
52;72;02;20;Béthon;309;4;313
52;72;02;09;Blèves;120;1;121
52;72;02;05;BoÃ«ssé-le-Sec;575;1;576
52;72;02;01;Bonnétable;3791;57;3848
52;72;02;05;La Bosse;142;2;144
52;72;02;05;BouÃ«r;344;5;349
52;72;02;18;Bouloire;2102;25;2127
52;72;02;20;Bourg-le-Roi;327;7;334
52;72;01;06;Bousse;436;5;441
52;72;01;07;Brains-sur-Gée;829;13;842
52;72;02;19;Le Breil-sur-Mérize;1544;27;1571
52;72;03;02;Brette-les-Pins;2128;135;2263
52;72;02;01;Briosne-lès-Sables;527;4;531
52;72;01;08;La Bruère-sur-Loir;247;1;248
52;72;01;07;Brûlon;1521;29;1550
52;72;01;08;Cérans-Foulletourte;3369;36;3405
52;72;01;03;Chahaignes;678;9;687
52;72;03;02;Challes;1227;14;1241
52;72;03;02;Champagné;3756;68;3824
52;72;02;09;Champfleur;1336;24;1360
52;72;02;18;Champrond;72;3;75
52;72;03;02;Changé;6552;197;6749
52;72;01;07;Chantenay-Villedieu;841;19;860
52;72;01;08;La Chapelle-aux-Choux;261;3;264
52;72;01;06;La Chapelle-d'Aligné;1701;25;1726
52;72;02;05;La Chapelle-du-Bois;858;24;882
52;72;02;18;La Chapelle-Huon;528;10;538
52;72;03;11;La Chapelle-Saint-Aubin;2302;66;2368
52;72;02;07;La Chapelle-Saint-Fray;426;7;433
52;72;02;05;La Chapelle-Saint-Rémy;990;16;1006
52;72;01;03;La Chartre-sur-le-Loir;1384;16;1400
52;72;01;07;Chassillé;247;7;254
52;72;01;03;Montval-sur-Loir;6038;245;6283
52;72;01;08;Château-l'Hermitage;252;2;254
52;72;03;16;Chaufour-Notre-Dame;1072;22;1094
52;72;01;07;Chemiré-en-Charnie;210;4;214
52;72;01;21;Chemiré-le-Gaudin;993;26;1019
52;72;02;09;Chenay;241;2;243
52;72;01;08;Chenu;426;7;433
52;72;02;20;Chérancé;356;3;359
52;72;02;20;Chérisay;312;3;315
52;72;02;05;Cherré-Au;2731;80;2811
52;72;01;07;Chevillé;382;11;393
52;72;01;06;Clermont-Créans;1259;35;1294
52;72;02;18;Cogners;182;2;184
52;72;02;09;Commerveil;138;4;142
52;72;02;18;Conflans-sur-Anille;477;14;491
52;72;02;09;Congé-sur-Orne;334;11;345
52;72;02;07;Conlie;1863;38;1901
52;72;02;19;Connerré;2952;59;3011
52;72;02;09;Contilly;133;2;135
52;72;02;05;Cormes;903;14;917
52;72;02;18;Coudrecieux;615;9;624
52;72;03;13;Coulaines;7779;116;7895
52;72;01;07;Coulans-sur-Gée;1656;82;1738
52;72;01;08;Coulongé;505;6;511
52;72;03;01;CourcebÅ“ufs;638;7;645
52;72;01;06;Courcelles-la-Forêt;411;4;415
52;72;02;01;Courcemont;676;13;689
52;72;02;01;Courcival;98;1;99
52;72;01;03;Courdemanche;611;8;619
52;72;02;09;Courgains;573;15;588
52;72;02;18;Courgenard;490;5;495
52;72;01;17;Courtillers;935;28;963
52;72;01;07;Crannes-en-Champagne;347;6;353
52;72;02;20;Crissé;552;6;558
52;72;01;06;Crosmières;1044;20;1064
52;72;02;07;Cures;471;15;486
52;72;02;09;Dangeul;476;5;481
52;72;02;07;Degré;763;12;775
52;72;02;05;Dehault;268;6;274
52;72;01;03;Dissay-sous-Courcillon;922;22;944
52;72;02;18;Dollon;1460;23;1483
52;72;02;07;Domfront-en-Champagne;1047;19;1066
52;72;02;20;Doucelles;251;3;254
52;72;02;20;Douillet;322;10;332
52;72;02;05;Duneau;1041;21;1062
52;72;01;17;Dureil;72;0;72
52;72;03;04;Ecommoy;4744;72;4816
52;72;02;18;Ecorpain;298;9;307
52;72;01;07;Epineu-le-Chevreuil;292;9;301
52;72;01;21;Etival-lès-le-Mans;1956;37;1993
52;72;02;18;Val-d'Etangson;524;5;529
52;72;02;19;Fatines;850;16;866
52;72;03;16;Fay;705;12;717
52;72;01;21;Fercé-sur-Sarthe;593;8;601
52;72;02;05;La Ferté-Bernard;8862;337;9199
52;72;01;21;Fillé;1489;23;1512
52;72;01;03;Flée;532;14;546
52;72;01;08;La Fontaine-Saint-Martin;606;6;612
52;72;01;07;Fontenay-sur-Vègre;318;8;326
52;72;02;09;Villeneuve-en-Perseigne;2191;38;2229
52;72;02;20;Fresnay-sur-Sarthe;2889;46;2935
52;72;02;20;Fyé;979;41;1020
52;72;02;20;Gesnes-le-Gandelin;923;35;958
52;72;02;20;Grandchamp;149;5;154
52;72;01;03;Le Grand-Lucé;1926;26;1952
52;72;02;18;Gréez-sur-Roc;327;4;331
52;72;02;20;Le Grez;395;7;402
52;72;01;21;Guécélard;3092;54;3146
52;72;03;01;La Guierche;1125;24;1149
52;72;02;01;Jauzé;82;1;83
52;72;01;07;Joué-en-Charnie;629;10;639
52;72;03;01;Joué-l'Abbé;1261;23;1284
52;72;01;17;Juigné-sur-Sarthe;1136;31;1167
52;72;02;20;Juillé;444;11;455
52;72;01;03;Jupilles;554;12;566
52;72;01;06;La Flèche;14858;1071;15929
52;72;03;04;Laigné-en-Belin;2323;30;2353
52;72;02;18;Lamnay;932;23;955
52;72;02;07;Lavardin;714;13;727
52;72;02;18;Lavaré;831;12;843
52;72;01;03;Lavernat;586;7;593
52;72;01;03;Lhomme;904;13;917
52;72;01;06;Ligron;491;9;500
52;72;02;20;Livet-en-Saosnois;70;0;70
52;72;02;19;Lombron;1911;24;1935
52;72;01;07;Longnes;317;10;327
52;72;01;17;Louailles;717;12;729
52;72;01;07;Loué;2068;41;2109
52;72;01;21;Louplande;1460;25;1485
52;72;02;09;Louvigny;172;7;179
52;72;02;09;Louzes;102;1;103
52;72;02;05;Le Luart;1441;13;1454
52;72;01;03;Luceau;1231;26;1257
52;72;02;09;Lucé-sous-Ballon;102;1;103
52;72;01;08;Luché-Pringé;1540;14;1554
52;72;01;08;Le Lude;4126;71;4197
52;72;01;07;Maigné;354;4;358
52;72;02;18;Maisoncelles;191;1;192
52;72;01;21;Malicorne-sur-Sarthe;1884;34;1918
52;72;02;09;Mamers;5157;171;5328
52;72;03;99;Le Mans;143847;2856;146703
52;72;01;08;Mansigné;1544;29;1573
52;72;01;03;Marçon;1068;16;1084
52;72;01;07;Mareil-en-Champagne;384;6;390
52;72;01;06;Mareil-sur-Loir;661;9;670
52;72;02;20;Maresché;887;11;898
52;72;03;04;Marigné-Laillé;1611;17;1628
52;72;02;09;Marollette;151;2;153
52;72;02;09;Marolles-les-Braults;2109;26;2135
52;72;02;18;Marolles-lès-Saint-Calais;277;4;281
52;72;01;08;Mayet;3120;39;3159
52;72;02;09;Les Mées;95;2;97
52;72;02;18;Melleray;430;7;437
52;72;02;09;Meurcé;267;2;269
52;72;01;21;Mézeray;1874;28;1902
52;72;02;09;Mézières-sur-Ponthouin;732;6;738
52;72;02;07;Mézières-sous-Lavardin;689;5;694
52;72;03;11;La Milesse;2637;36;2673
52;72;02;20;Moitron-sur-Sarthe;281;1;282
52;72;03;04;Moncé-en-Belin;3703;62;3765
52;72;02;09;Moncé-en-Saosnois;259;4;263
52;72;02;09;Monhoudou;198;11;209
52;72;02;18;Montaillé;521;6;527
52;72;03;01;Montbizot;1804;26;1830
52;72;02;18;Montmirail;374;9;383
52;72;02;20;Montreuil-le-Chétif;304;1;305
52;72;01;03;Montreuil-le-Henri;304;5;309
52;72;02;20;Mont-Saint-Jean;638;11;649
52;72;02;20;Moulins-le-Carbonnel;699;13;712
52;72;03;04;Mulsanne;5225;63;5288
52;72;02;09;Nauvay;10;2;12
52;72;02;09;Neufchâtel-en-Saosnois;1034;12;1046
52;72;02;07;Neuvillalais;595;14;609
52;72;03;01;Neuville-sur-Sarthe;2448;48;2496
52;72;02;20;Neuvillette-en-Charnie;291;4;295
52;72;02;07;Bernay-Neuvy-en-Champagne;874;58;932
52;72;02;01;Nogent-le-Bernard;902;37;939
52;72;01;03;Nogent-sur-Loir;372;4;376
52;72;02;09;Nouans;271;0;271
52;72;01;07;Noyen-sur-Sarthe;2624;32;2656
52;72;02;19;Nuillé-le-Jalais;533;3;536
52;72;02;20;Oisseau-le-Petit;667;8;675
52;72;01;08;Oizé;1333;17;1350
52;72;02;09;Panon;41;0;41
52;72;01;17;Parcé-sur-Sarthe;2084;50;2134
52;72;02;20;Parennes;472;7;479
52;72;01;21;Parigné-le-Pôlin;1073;27;1100
52;72;03;02;Parigné-l'Evêque;5286;82;5368
52;72;01;17;Notre-Dame-du-Pé;657;10;667
52;72;02;09;Peray;60;0;60
52;72;02;20;Pezé-le-Robert;365;10;375
52;72;02;20;Piacé;376;7;383
52;72;01;17;Pincé;191;8;199
52;72;01;07;Pirmil;501;6;507
52;72;02;09;Pizieux;73;0;73
52;72;01;07;Poillé-sur-Vègre;612;21;633
52;72;02;19;Montfort-le-Gesnois;2931;48;2979
52;72;01;08;Pontvallain;1645;25;1670
52;72;01;17;Précigné;2957;64;3021
52;72;02;05;Préval;685;15;700
52;72;02;05;Prévelles;208;6;214
52;72;03;16;Pruillé-le-Chétif;1338;31;1369
52;72;01;03;Pruillé-l'Eguillé;821;24;845
52;72;02;07;La Quinte;763;13;776
52;72;02;18;Rahay;151;9;160
52;72;02;09;René;386;5;391
52;72;01;08;Requeil;1142;10;1152
52;72;01;21;Roézé-sur-Sarthe;2615;69;2684
52;72;02;20;Rouessé-Fontaine;268;6;274
52;72;02;20;Rouessé-Vassé;800;16;816
52;72;02;20;Rouez;791;7;798
52;72;03;10;Rouillon;2316;319;2635
52;72;02;01;Rouperroux-le-Coquet;282;7;289
52;72;03;04;Ruaudin;3503;69;3572
52;72;02;07;Ruillé-en-Champagne;302;12;314
52;72;01;03;Loir en Vallée;2163;174;2337
52;72;01;17;Sablé-sur-Sarthe;12125;456;12581
52;72;02;09;Saint-Aignan;236;2;238
52;72;02;20;Saint-Aubin-de-Locquenay;733;17;750
52;72;02;05;Saint-Aubin-des-Coudrais;912;21;933
52;72;03;04;Saint-Biez-en-Belin;706;11;717
52;72;02;18;Saint-Calais;3244;195;3439
52;72;02;09;Saint-Calez-en-Saosnois;193;1;194
52;72;02;19;Saint-Célerin;927;15;942
52;72;02;18;Sainte-Cérotte;315;6;321
52;72;02;20;Saint-Christophe-du-Jambet;232;3;235
52;72;01;07;Saint-Christophe-en-Champagne;207;7;214
52;72;02;19;Saint-Corneille;1521;15;1536
52;72;02;09;Saint-Cosme-en-Vairais;1917;46;1963
52;72;02;05;Saint-Denis-des-Coudrais;114;1;115
52;72;01;07;Saint-Denis-d'Orques;773;11;784
52;72;01;03;Saint-Georges-de-la-Couée;153;3;156
52;72;03;16;Saint-Georges-du-Bois;2155;36;2191
52;72;02;01;Saint-Georges-du-Rosay;443;5;448
52;72;02;20;Saint-Georges-le-Gaultier;536;5;541
52;72;01;08;Saint-Germain-d'Arcé;334;5;339
52;72;02;18;Saint-Gervais-de-Vic;387;7;394
52;72;03;04;Saint-Gervais-en-Belin;2021;44;2065
52;72;03;01;Sainte-Jamme-sur-Sarthe;2035;33;2068
52;72;03;01;Saint-Jean-d'Assé;1811;15;1826
52;72;01;08;Saint-Jean-de-la-Motte;982;20;1002
52;72;02;18;Saint-Jean-des-Echelles;238;5;243
52;72;01;21;Saint-Jean-du-Bois;617;7;624
52;72;02;20;Saint-Léonard-des-Bois;471;15;486
52;72;02;09;Saint-Longis;499;7;506
52;72;02;18;Saint-Maixent;746;21;767
52;72;02;20;Saint-Marceau;547;12;559
52;72;02;18;Saint-Mars-de-Locquenay;576;10;586
52;72;03;02;Saint-Mars-d'Outillé;2439;34;2473
52;72;02;19;Saint-Mars-la-Brière;2698;29;2727
52;72;02;05;Saint-Martin-des-Monts;173;4;177
52;72;02;18;Saint-Michel-de-Chavaignes;731;10;741
52;72;02;20;Saint-Ouen-de-Mimbré;968;25;993
52;72;03;04;Saint-Ouen-en-Belin;1322;24;1346
52;72;01;07;Saint-Ouen-en-Champagne;239;6;245
52;72;02;09;Saint-Paterne - Le Chevain;2106;248;2354
52;72;02;20;Saint-Paul-le-Gaultier;285;7;292
52;72;03;01;Saint-Pavace;1916;58;1974
52;72;01;03;Saint-Pierre-de-Chevillé;351;6;357
52;72;01;07;Saint-Pierre-des-Bois;234;3;237
52;72;02;09;Saint-Pierre-des-Ormes;224;5;229
52;72;01;03;Saint-Pierre-du-LorouÃ«r;375;8;383
52;72;02;20;Saint-Rémy-de-Sillé;829;14;843
52;72;02;09;Saint-Rémy-des-Monts;686;21;707
52;72;02;09;Saint-Rémy-du-Val;501;18;519
52;72;02;07;Sainte-Sabine-sur-Longève;742;19;761
52;72;03;11;Saint-Saturnin;2590;81;2671
52;72;02;07;Saint-Symphorien;516;10;526
52;72;02;18;Saint-Ulphace;224;2;226
52;72;02;20;Saint-Victeur;459;2;461
52;72;02;09;Saint-Vincent-des-Prés;506;14;520
52;72;01;03;Saint-Vincent-du-LorouÃ«r;840;17;857
52;72;02;09;Saosnes;208;5;213
52;72;01;08;Sarcé;300;4;304
52;72;03;02;Sargé-lès-le-Mans;3709;140;3849
52;72;02;19;Savigné-l'Evêque;4064;83;4147
52;72;01;08;Savigné-sous-le-Lude;432;13;445
52;72;02;05;Sceaux-sur-Huisne;579;11;590
52;72;02;20;Ségrie;605;8;613
52;72;02;18;Semur-en-Vallon;441;11;452
52;72;02;20;Sillé-le-Guillaume;2231;86;2317
52;72;02;19;Sillé-le-Philippe;1075;15;1090
52;72;01;17;Solesmes;1214;40;1254
52;72;02;20;Sougé-le-Ganelon;865;20;885
52;72;03;01;Souillé;743;10;753
52;72;01;21;Souligné-Flacé;672;10;682
52;72;03;01;Souligné-sous-Ballon;1239;23;1262
52;72;02;19;Soulitré;624;12;636
52;72;02;05;Souvigné-sur-Même;165;7;172
52;72;01;17;Souvigné-sur-Sarthe;626;11;637
52;72;01;21;Spay;2881;48;2929
52;72;02;19;Surfonds;339;5;344
52;72;01;21;La Suze-sur-Sarthe;4473;56;4529
52;72;01;07;Tassé;300;5;305
52;72;01;07;Tassillé;129;1;130
52;72;03;01;Teillé;476;2;478
52;72;03;04;Teloché;3056;61;3117
52;72;02;07;Tennie;1051;20;1071
52;72;02;01;Terrehault;139;0;139
52;72;02;05;Théligny;215;5;220
52;72;02;09;Thoigné;161;4;165
52;72;02;20;Thoiré-sous-Contensor;106;1;107
52;72;01;03;Thoiré-sur-Dinan;414;5;419
52;72;01;06;Thorée-les-Pins;729;12;741
52;72;02;18;Thorigné-sur-Dué;1615;37;1652
52;72;02;19;Torcé-en-Vallée;1429;9;1438
52;72;03;16;Trangé;1509;34;1543
52;72;02;18;Tresson;484;8;492
52;72;02;20;Le Tronchet;165;1;166
52;72;02;05;Tuffé Val de la Chéronne;1663;16;1679
52;72;01;08;Vaas;1432;25;1457
52;72;02;18;Valennes;315;4;319
52;72;01;07;Vallon-sur-Gée;793;12;805
52;72;02;18;Vancé;322;6;328
52;72;01;08;Verneil-le-Chétif;594;64;658
52;72;02;20;Vernie;328;6;334
52;72;02;09;Vezot;77;1;78
52;72;02;18;Vibraye;2510;55;2565
52;72;02;09;Villaines-la-Carelle;148;5;153
52;72;02;05;Villaines-la-Gonais;539;14;553
52;72;01;03;Villaines-sous-Lucé;707;21;728
52;72;01;06;Villaines-sous-Malicorne;1033;11;1044
52;72;01;17;Vion;1445;33;1478
52;72;01;07;Viré-en-Champagne;195;6;201
52;72;02;20;Vivoin;947;22;969
52;72;01;21;Voivres-lès-le-Mans;1370;11;1381
52;72;02;18;Volnay;943;18;961
52;72;02;05;Vouvray-sur-Huisne;132;4;136
52;72;01;08;Yvré-le-Pôlin;1766;24;1790
52;72;03;02;Yvré-l'Evêque;4261;133;4394
84;73;02;14;Aiguebelette-le-Lac;232;9;241
84;73;01;13;Grand-Aigueblanche;3838;113;3951
84;73;02;16;Aillon-le-Jeune;433;16;449
84;73;02;16;Aillon-le-Vieux;182;4;186
84;73;01;05;Aime-la-Plagne;4444;109;4553
84;73;03;18;Aiton;1679;22;1701
84;73;02;97;Aix-les-Bains;30463;577;31040
84;73;02;01;Entrelacs;6315;141;6456
84;73;01;98;Albertville;19502;564;20066
84;73;03;17;Albiez-le-Jeune;147;2;149
84;73;03;17;Albiez-Montrond;365;10;375
84;73;01;03;Allondaz;288;2;290
84;73;01;13;Les Allues;1860;43;1903
84;73;02;11;Apremont;987;21;1008
84;73;02;11;Arbin;769;21;790
84;73;03;18;Argentine;955;20;975
84;73;02;16;Arith;443;11;454
84;73;02;11;Arvillard;850;17;867
84;73;02;14;Attignat-Oncin;563;15;578
84;73;03;10;Aussois;698;23;721
84;73;01;13;Les Avanchers-Valmorel;778;22;800
84;73;02;06;Avressieux;526;11;537
84;73;03;10;Avrieux;389;14;403
84;73;02;14;Ayn;387;6;393
84;73;02;06;La Balme;337;3;340
84;73;02;15;Barberaz;5022;118;5140
84;73;02;16;Barby;3429;41;3470
84;73;02;16;Bassens;4785;121;4906
84;73;01;03;La Bâthie;2152;37;2189
84;73;02;14;La Bauche;494;5;499
84;73;01;19;Beaufort;2034;89;2123
84;73;02;16;Bellecombe-en-Bauges;683;18;701
84;73;02;14;Belmont-Tramonet;536;12;548
84;73;03;10;Bessans;359;8;367
84;73;02;18;Betton-Bettonet;306;6;312
84;73;02;06;Billième;263;7;270
84;73;02;01;La Biolle;2781;35;2816
84;73;03;10;Bonneval-sur-Arc;259;9;268
84;73;01;04;Bonvillard;355;14;369
84;73;03;18;Bonvillaret;148;0;148
84;73;02;12;Bourdeau;574;21;595
84;73;02;12;Le Bourget-du-Lac;4966;99;5065
84;73;02;11;Bourget-en-Huile;147;4;151
84;73;02;18;Bourgneuf;690;11;701
84;73;01;05;Bourg-Saint-Maurice;7195;401;7596
84;73;01;13;Bozel;1876;58;1934
84;73;01;13;Brides-les-Bains;500;12;512
84;73;02;14;La Bridoire;1272;19;1291
84;73;02;01;Brison-Saint-Innocent;2262;69;2331
84;73;01;19;Césarches;423;15;438
84;73;01;03;Cevins;718;10;728
84;73;02;15;Challes-les-Eaux;5609;273;5882
84;73;02;99;Chambéry;58917;1561;60478
84;73;03;17;La Chambre;1151;22;1173
84;73;02;18;Chamousset;587;20;607
84;73;02;18;Chamoux-sur-Gelon;952;17;969
84;73;02;06;Champagneux;702;8;710
84;73;01;13;Champagny-en-Vanoise;565;22;587
84;73;02;18;Champ-Laurent;33;1;34
84;73;02;06;Chanaz;535;7;542
84;73;03;17;La Chapelle;330;11;341
84;73;02;11;La Chapelle-Blanche;572;21;593
84;73;02;12;La Chapelle-du-Mont-du-Chat;261;4;265
84;73;01;05;Les Chapelles;563;10;573
84;73;02;06;La Chapelle-Saint-Martin;144;6;150
84;73;02;18;Châteauneuf;924;15;939
84;73;02;16;Le Châtelard;668;44;712
84;73;02;11;La Chavanne;747;38;785
84;73;03;17;Les Chavannes-en-Maurienne;222;3;225
84;73;02;11;Chignin;952;27;979
84;73;02;06;Chindrieux;1394;21;1415
84;73;01;04;Cléry;393;12;405
84;73;02;09;Cognin;6359;184;6543
84;73;01;19;Cohennoz;159;8;167
84;73;02;18;Coise-Saint-Jean-Pied-Gauthier;1269;22;1291
84;73;02;16;La Compôte;264;7;271
84;73;02;06;Conjux;207;3;210
84;73;02;14;Corbel;153;4;157
84;73;01;19;Crest-Voland;336;14;350
84;73;02;11;La Croix-de-la-Rochette;382;8;390
84;73;02;18;Cruet;1041;19;1060
84;73;02;16;Curienne;678;21;699
84;73;02;16;Les Déserts;811;22;833
84;73;02;11;Détrier;433;4;437
84;73;02;14;Domessin;1904;46;1950
84;73;02;16;Doucy-en-Bauges;96;3;99
84;73;02;12;Drumettaz-Clarafond;2934;67;3001
84;73;02;14;Dullin;479;5;484
84;73;02;14;Les Echelles;1239;17;1256
84;73;02;16;Ecole;303;6;309
84;73;02;14;Entremont-le-Vieux;644;8;652
84;73;03;18;Epierre;777;9;786
84;73;01;03;Esserts-Blay;782;7;789
84;73;01;13;Feissons-sur-Salins;177;3;180
84;73;01;19;Flumet;802;29;831
84;73;03;17;Fontcouverte-la-Toussuire;481;12;493
84;73;03;10;Fourneaux;691;9;700
84;73;03;10;Freney;99;4;103
84;73;02;18;Fréterive;609;14;623
84;73;01;04;Frontenex;1928;49;1977
84;73;02;06;Gerbaix;424;19;443
84;73;01;19;La Giettaz;387;15;402
84;73;01;04;Gilly-sur-Isère;3042;78;3120
84;73;02;01;Grésy-sur-Aix;4595;101;4696
84;73;01;04;Grésy-sur-Isère;1215;39;1254
84;73;01;04;Grignon;2107;38;2145
84;73;01;13;Hautecour;303;8;311
84;73;01;19;Hauteluce;758;23;781
84;73;02;18;Hauteville;351;7;358
84;73;03;17;La Tour-en-Maurienne;1079;26;1105
84;73;02;08;Jacob-Bellecombette;4047;78;4125
84;73;03;17;Jarrier;491;11;502
84;73;02;16;Jarsy;271;12;283
84;73;02;06;Jongieux;283;7;290
84;73;02;11;Laissaud;687;14;701
84;73;01;05;Landry;817;20;837
84;73;02;14;Lépin-le-Lac;464;14;478
84;73;02;16;Lescheraines;781;17;798
84;73;02;06;Loisieux;202;0;202
84;73;02;06;Lucey;305;6;311
84;73;01;05;La Plagne Tarentaise;3766;128;3894
84;73;02;11;Porte-de-Savoie;3796;88;3884
84;73;02;06;Marcieux;213;5;218
84;73;01;19;Marthod;1352;31;1383
84;73;01;03;Mercury;3299;94;3393
84;73;02;12;Méry;2013;42;2055
84;73;02;06;Meyrieux-Trouet;313;6;319
84;73;03;10;Modane;3075;136;3211
84;73;02;11;Les Mollettes;845;8;853
84;73;02;14;Montagnole;978;26;1004
84;73;01;13;Montagny;654;14;668
84;73;01;04;Montailleur;678;24;702
84;73;02;01;Montcel;1011;61;1072
84;73;02;18;Montendry;54;2;56
84;73;03;18;Montgilbert;119;1;120
84;73;01;04;Monthion;526;11;537
84;73;02;11;Montmélian;4102;71;4173
84;73;03;17;Montricher-Albanne;475;11;486
84;73;03;18;Montsapey;73;0;73
84;73;01;05;Montvalezan;709;10;719
84;73;03;17;Montvernier;238;7;245
84;73;02;16;La Motte-en-Bauges;505;11;516
84;73;02;12;La Motte-Servolex;12120;611;12731
84;73;02;06;Motz;435;7;442
84;73;01;13;Moûtiers;3496;458;3954
84;73;02;02;Mouxy;2241;54;2295
84;73;02;11;Myans;1289;34;1323
84;73;02;14;Nances;509;11;520
84;73;01;19;Notre-Dame-de-Bellecombe;477;14;491
84;73;01;13;La Léchère;2635;56;2691
84;73;01;04;Notre-Dame-des-Millières;1029;25;1054
84;73;03;17;Notre-Dame-du-Cruet;227;2;229
84;73;01;13;Notre-Dame-du-Pré;247;6;253
84;73;02;06;Novalaise;2147;69;2216
84;73;02;16;Le Noyer;213;5;218
84;73;02;06;Ontex;106;3;109
84;73;03;10;Orelle;328;9;337
84;73;01;19;Pallud;789;19;808
84;73;01;05;Peisey-Nancroix;641;25;666
84;73;02;11;Planaise;553;7;560
84;73;01;13;Planay;441;14;455
84;73;01;04;Plancherine;454;10;464
84;73;02;14;Le Pont-de-Beauvoisin;2075;32;2107
84;73;02;11;Le Pontet;117;4;121
84;73;01;13;Pralognan-la-Vanoise;715;23;738
84;73;02;11;Presle;432;12;444
84;73;02;01;Pugny-Chatenod;950;40;990
84;73;02;16;Puygros;379;5;384
84;73;01;19;Queige;782;24;806
84;73;03;18;Val-d'Arc;2018;29;2047
84;73;02;15;La Ravoire;8530;546;9076
84;73;02;06;Rochefort;235;10;245
84;73;02;11;Valgelon-La Rochette;4160;100;4260
84;73;01;03;Rognaix;487;6;493
84;73;02;11;Rotherens;368;12;380
84;73;02;06;Ruffieux;816;16;832
84;73;02;14;Saint-Alban-de-Montbel;663;16;679
84;73;03;18;Saint-Alban-d'Hurtières;366;11;377
84;73;03;17;Saint-Alban-des-Villards;88;3;91
84;73;02;16;Saint-Alban-Leysse;6285;209;6494
84;73;03;10;Saint-André;446;6;452
84;73;03;17;Saint-Avre;889;21;910
84;73;02;15;Saint-Baldoph;2759;91;2850
84;73;02;14;Saint-Béron;1706;22;1728
84;73;01;13;Courchevel;2360;73;2433
84;73;02;14;Saint-Cassin;905;24;929
84;73;02;14;Saint-Christophe;533;13;546
84;73;03;17;Saint-Colomban-des-Villards;132;0;132
84;73;03;17;Saint-Etienne-de-Cuines;1205;23;1228
84;73;01;05;Sainte-Foy-Tarentaise;729;24;753
84;73;02;14;Saint-Franc;162;8;170
84;73;02;16;Saint-François-de-Sales;149;4;153
84;73;03;17;Saint François Longchamp;545;6;551
84;73;02;06;Saint-Genix-les-Villages;2905;67;2972
84;73;03;18;Saint-Georges-d'Hurtières;350;3;353
84;73;02;11;Sainte-Hélène-du-Lac;793;20;813
84;73;01;04;Sainte-Hélène-sur-Isère;1196;21;1217
84;73;03;17;Saint-Jean-d'Arves;272;10;282
84;73;02;16;Saint-Jean-d'Arvey;1726;57;1783
84;73;02;06;Saint-Jean-de-Chevelu;823;16;839
84;73;02;14;Saint-Jean-de-Couz;299;5;304
84;73;02;18;Saint-Jean-de-la-Porte;956;71;1027
84;73;03;17;Saint-Jean-de-Maurienne;7621;345;7966
84;73;02;15;Saint-Jeoire-Prieuré;1866;46;1912
